Lmod has detected the following error: The following module(s) could not be
loaded: "openmpi/4.0.3"

Please check the spelling or version number. Also try "module spider ..."

It is also possible that the module is not available for this node type.
See https://docs.icer.msu.edu/available_software/overview/ for details. 


Compiling reverseGOL-mpi.c...
Running MPI program with 4 tasks...
Worker 3: Generation 144 with best=0 fitness=0
Worker 2: Generation 144 with best=0 fitness=0
Worker 1: Generation 145 with best=0 fitness=0
Worker 0: Generation 145 with best=0 fitness=0
Worker 2: Generation 145 with best=0 fitness=0
Worker 3: Generation 145 with best=0 fitness=0
Worker 1: Generation 146 with best=0 fitness=0
Worker 0: Generation 146 with best=0 fitness=0
Worker 2: Generation 146 with best=0 fitness=0
Worker 3: Generation 146 with best=0 fitness=0
Worker 1: Generation 147 with best=0 fitness=0
Worker 0: Generation 147 with best=0 fitness=0
Worker 3: Generation 147 with best=0 fitness=0
Worker 2: Generation 147 with best=0 fitness=0
Worker 1: Generation 148 with best=0 fitness=0
Worker 0: Generation 148 with best=0 fitness=0
Worker 2: Generation 148 with best=0 fitness=0
Worker 3: Generation 148 with best=0 fitness=0
Worker 1: Generation 149 with best=0 fitness=0
Worker 0: Generation 149 with best=0 fitness=0
Worker 3: Generation 149 with best=0 fitness=0
Worker 2: Generation 149 with best=0 fitness=0
Worker 1: Generation 150 with best=0 fitness=0
Worker 0: Generation 150 with best=0 fitness=0
Worker 3: Generation 150 with best=0 fitness=0
Worker 2: Generation 150 with best=0 fitness=0
Worker 1: Generation 151 with best=0 fitness=0
Worker 0: Generation 151 with best=0 fitness=0
Worker 2: Generation 151 with best=0 fitness=0
Worker 3: Generation 151 with best=0 fitness=0
Worker 1: Generation 152 with best=0 fitness=0
Worker 0: Generation 152 with best=0 fitness=0
Worker 2: Generation 152 with best=0 fitness=0
Worker 3: Generation 152 with best=0 fitness=0
Worker 1: Generation 153 with best=0 fitness=0
Worker 0: Generation 153 with best=0 fitness=0
Worker 3: Generation 153 with best=0 fitness=0
Worker 2: Generation 153 with best=0 fitness=0
Worker 1: Generation 154 with best=0 fitness=0
Worker 0: Generation 154 with best=0 fitness=0
Worker 3: Generation 154 with best=0 fitness=0
Worker 2: Generation 154 with best=0 fitness=0
Worker 1: Generation 155 with best=0 fitness=0
Worker 0: Generation 155 with best=0 fitness=0
Worker 2: Generation 155 with best=0 fitness=0
Worker 3: Generation 155 with best=0 fitness=0
Worker 1: Generation 156 with best=0 fitness=0
Worker 0: Generation 156 with best=0 fitness=0
Worker 3: Generation 156 with best=0 fitness=0
Worker 2: Generation 156 with best=0 fitness=0
Worker 1: Generation 157 with best=0 fitness=0
Worker 0: Generation 157 with best=0 fitness=0
Worker 2: Generation 157 with best=0 fitness=0
Worker 3: Generation 157 with best=0 fitness=0
Worker 1: Generation 158 with best=0 fitness=0
Worker 2: Generation 158 with best=0 fitness=0
Worker 0: Generation 158 with best=0 fitness=0
Worker 3: Generation 158 with best=0 fitness=0
Worker 0: Generation 159 with best=0 fitness=0
Worker 1: Generation 159 with best=0 fitness=0
Worker 2: Generation 159 with best=0 fitness=0
Worker 3: Generation 159 with best=0 fitness=0
Worker 1: Generation 160 with best=0 fitness=0
Worker 0: Generation 160 with best=0 fitness=0
Worker 3: Generation 160 with best=0 fitness=0
Worker 2: Generation 160 with best=0 fitness=0
Worker 1: Generation 161 with best=0 fitness=0
Worker 0: Generation 161 with best=0 fitness=0
Worker 3: Generation 161 with best=0 fitness=0
Worker 2: Generation 161 with best=0 fitness=0
Worker 1: Generation 162 with best=0 fitness=0
Worker 0: Generation 162 with best=0 fitness=0
Worker 2: Generation 162 with best=0 fitness=0
Worker 3: Generation 162 with best=0 fitness=0
Worker 1: Generation 163 with best=0 fitness=0
Worker 0: Generation 163 with best=0 fitness=0
Worker 2: Generation 163 with best=0 fitness=0
Worker 3: Generation 163 with best=0 fitness=0
Worker 1: Generation 164 with best=0 fitness=0
Worker 0: Generation 164 with best=0 fitness=0
Worker 3: Generation 164 with best=0 fitness=0
Worker 2: Generation 164 with best=0 fitness=0
Worker 1: Generation 165 with best=0 fitness=0
Worker 0: Generation 165 with best=0 fitness=0
Worker 3: Generation 165 with best=0 fitness=0
Worker 2: Generation 165 with best=0 fitness=0
Worker 1: Generation 166 with best=0 fitness=0
Worker 0: Generation 166 with best=0 fitness=0
Worker 2: Generation 166 with best=0 fitness=0
Worker 3: Generation 166 with best=0 fitness=0
Worker 1: Generation 167 with best=0 fitness=0
Worker 0: Generation 167 with best=0 fitness=0
Worker 2: Generation 167 with best=0 fitness=0
Worker 3: Generation 167 with best=0 fitness=0
Worker 1: Generation 168 with best=0 fitness=0
Worker 0: Generation 168 with best=0 fitness=0
Worker 3: Generation 168 with best=0 fitness=0
Worker 2: Generation 168 with best=0 fitness=0
Worker 1: Generation 169 with best=0 fitness=0
Worker 0: Generation 169 with best=0 fitness=0
Worker 2: Generation 169 with best=0 fitness=0
Worker 3: Generation 169 with best=0 fitness=0
Worker 1: Generation 170 with best=0 fitness=0
Worker 0: Generation 170 with best=0 fitness=0
Worker 2: Generation 170 with best=0 fitness=0
Worker 3: Generation 170 with best=0 fitness=0
Worker 1: Generation 171 with best=0 fitness=0
Worker 0: Generation 171 with best=0 fitness=0
Worker 2: Generation 171 with best=0 fitness=0
Worker 3: Generation 171 with best=0 fitness=0
Worker 1: Generation 172 with best=0 fitness=0
Worker 0: Generation 172 with best=0 fitness=0
Worker 3: Generation 172 with best=0 fitness=0
Worker 2: Generation 172 with best=0 fitness=0
Worker 1: Generation 173 with best=0 fitness=0
Worker 0: Generation 173 with best=0 fitness=0
Worker 2: Generation 173 with best=0 fitness=0
Worker 3: Generation 173 with best=0 fitness=0
Worker 1: Generation 174 with best=0 fitness=0
Worker 0: Generation 174 with best=0 fitness=0
Worker 3: Generation 174 with best=0 fitness=0
Worker 2: Generation 174 with best=0 fitness=0
Worker 1: Generation 175 with best=0 fitness=0
Worker 0: Generation 175 with best=0 fitness=0
Worker 3: Generation 175 with best=0 fitness=0
Worker 2: Generation 175 with best=0 fitness=0
Worker 1: Generation 176 with best=0 fitness=0
Worker 0: Generation 176 with best=0 fitness=0
Worker 3: Generation 176 with best=0 fitness=0
Worker 2: Generation 176 with best=0 fitness=0
Worker 1: Generation 177 with best=0 fitness=0
Worker 0: Generation 177 with best=0 fitness=0
Worker 3: Generation 177 with best=0 fitness=0
Worker 2: Generation 177 with best=0 fitness=0
Worker 1: Generation 178 with best=0 fitness=0
Worker 0: Generation 178 with best=0 fitness=0
Worker 3: Generation 178 with best=0 fitness=0
Worker 2: Generation 178 with best=0 fitness=0
Worker 1: Generation 179 with best=0 fitness=0
Worker 0: Generation 179 with best=0 fitness=0
Worker 2: Generation 179 with best=0 fitness=0
Worker 3: Generation 179 with best=0 fitness=0
Worker 1: Generation 180 with best=0 fitness=0
Worker 0: Generation 180 with best=0 fitness=0
Worker 3: Generation 180 with best=0 fitness=0
Worker 2: Generation 180 with best=0 fitness=0
Worker 1: Generation 181 with best=0 fitness=0
Worker 0: Generation 181 with best=0 fitness=0
Worker 2: Generation 181 with best=0 fitness=0
Worker 3: Generation 181 with best=0 fitness=0
Worker 1: Generation 182 with best=0 fitness=0
Worker 0: Generation 182 with best=0 fitness=0
Worker 3: Generation 182 with best=0 fitness=0
Worker 2: Generation 182 with best=0 fitness=0
Worker 1: Generation 183 with best=0 fitness=0
Worker 0: Generation 183 with best=0 fitness=0
Worker 3: Generation 183 with best=0 fitness=0
Worker 2: Generation 183 with best=0 fitness=0
Worker 1: Generation 184 with best=0 fitness=0
Worker 0: Generation 184 with best=0 fitness=0
Worker 3: Generation 184 with best=0 fitness=0
Worker 2: Generation 184 with best=0 fitness=0
Worker 1: Generation 185 with best=0 fitness=0
Worker 0: Generation 185 with best=0 fitness=0
Worker 2: Generation 185 with best=0 fitness=0
Worker 3: Generation 185 with best=0 fitness=0
Worker 1: Generation 186 with best=0 fitness=0
Worker 0: Generation 186 with best=0 fitness=0
Worker 3: Generation 186 with best=0 fitness=0
Worker 2: Generation 186 with best=0 fitness=0
Worker 1: Generation 187 with best=0 fitness=0
Worker 0: Generation 187 with best=0 fitness=0
Worker 2: Generation 187 with best=0 fitness=0
Worker 3: Generation 187 with best=0 fitness=0
Worker 1: Generation 188 with best=0 fitness=0
Worker 0: Generation 188 with best=0 fitness=0
Worker 2: Generation 188 with best=0 fitness=0
Worker 3: Generation 188 with best=0 fitness=0
Worker 1: Generation 189 with best=0 fitness=0
Worker 0: Generation 189 with best=0 fitness=0
Worker 3: Generation 189 with best=0 fitness=0
Worker 2: Generation 189 with best=0 fitness=0
Worker 1: Generation 190 with best=0 fitness=0
Worker 0: Generation 190 with best=0 fitness=0
Worker 3: Generation 190 with best=0 fitness=0
Worker 2: Generation 190 with best=0 fitness=0
Worker 1: Generation 191 with best=0 fitness=0
Worker 0: Generation 191 with best=0 fitness=0
Worker 3: Generation 191 with best=0 fitness=0
Worker 2: Generation 191 with best=0 fitness=0
Worker 1: Generation 192 with best=0 fitness=0
Worker 0: Generation 192 with best=0 fitness=0
Worker 3: Generation 192 with best=0 fitness=0
Worker 2: Generation 192 with best=0 fitness=0
Worker 1: Generation 193 with best=0 fitness=0
Worker 0: Generation 193 with best=0 fitness=0
Worker 3: Generation 193 with best=0 fitness=0
Worker 2: Generation 193 with best=0 fitness=0
Worker 1: Generation 194 with best=0 fitness=0
Worker 0: Generation 194 with best=0 fitness=0
Worker 3: Generation 194 with best=0 fitness=0
Worker 2: Generation 194 with best=0 fitness=0
Worker 1: Generation 195 with best=0 fitness=0
Worker 0: Generation 195 with best=0 fitness=0
Worker 3: Generation 195 with best=0 fitness=0
Worker 2: Generation 195 with best=0 fitness=0
Worker 1: Generation 196 with best=0 fitness=0
Worker 0: Generation 196 with best=0 fitness=0
Worker 2: Generation 196 with best=0 fitness=0
Worker 3: Generation 196 with best=0 fitness=0
Worker 1: Generation 197 with best=0 fitness=0
Worker 0: Generation 197 with best=0 fitness=0
Worker 2: Generation 197 with best=0 fitness=0
Worker 3: Generation 197 with best=0 fitness=0
Worker 1: Generation 198 with best=0 fitness=0
Worker 0: Generation 198 with best=0 fitness=0
Worker 2: Generation 198 with best=0 fitness=0
Worker 3: Generation 198 with best=0 fitness=0
Worker 1: Generation 199 with best=0 fitness=0
Worker 0: Generation 199 with best=0 fitness=0
Worker 2: Generation 199 with best=0 fitness=0
Worker 3: Generation 199 with best=0 fitness=0
Worker 1: Generation 200 with best=0 fitness=0
Worker 0: Generation 200 with best=0 fitness=0
Worker 3: Generation 200 with best=0 fitness=0
Worker 2: Generation 200 with best=0 fitness=0
Worker 1: Generation 201 with best=0 fitness=0
Worker 0: Generation 201 with best=0 fitness=0
Worker 3: Generation 201 with best=0 fitness=0
Worker 2: Generation 201 with best=0 fitness=0
Worker 1: Generation 202 with best=0 fitness=0
Worker 0: Generation 202 with best=0 fitness=0
Worker 2: Generation 202 with best=0 fitness=0
Worker 3: Generation 202 with best=0 fitness=0
Worker 1: Generation 203 with best=0 fitness=0
Worker 0: Generation 203 with best=0 fitness=0
Worker 2: Generation 203 with best=0 fitness=0
Worker 3: Generation 203 with best=0 fitness=0
Worker 1: Generation 204 with best=0 fitness=0
Worker 0: Generation 204 with best=0 fitness=0
Worker 2: Generation 204 with best=0 fitness=0
Worker 3: Generation 204 with best=0 fitness=0
Worker 1: Generation 205 with best=0 fitness=0
Worker 0: Generation 205 with best=0 fitness=0
Worker 3: Generation 205 with best=0 fitness=0
Worker 2: Generation 205 with best=0 fitness=0
Worker 1: Generation 206 with best=0 fitness=0
Worker 0: Generation 206 with best=0 fitness=0
Worker 3: Generation 206 with best=0 fitness=0
Worker 2: Generation 206 with best=0 fitness=0
Worker 1: Generation 207 with best=0 fitness=0
Worker 0: Generation 207 with best=0 fitness=0
Worker 2: Generation 207 with best=0 fitness=0
Worker 3: Generation 207 with best=0 fitness=0
Worker 1: Generation 208 with best=0 fitness=0
Worker 0: Generation 208 with best=0 fitness=0
Worker 3: Generation 208 with best=0 fitness=0
Worker 2: Generation 208 with best=0 fitness=0
Worker 1: Generation 209 with best=0 fitness=0
Worker 0: Generation 209 with best=0 fitness=0
Worker 3: Generation 209 with best=0 fitness=0
Worker 2: Generation 209 with best=0 fitness=0
Worker 1: Generation 210 with best=0 fitness=0
Worker 0: Generation 210 with best=0 fitness=0
Worker 3: Generation 210 with best=0 fitness=0
Worker 2: Generation 210 with best=0 fitness=0
Worker 1: Generation 211 with best=0 fitness=0
Worker 0: Generation 211 with best=0 fitness=0
Worker 3: Generation 211 with best=0 fitness=0
Worker 2: Generation 211 with best=0 fitness=0
Worker 1: Generation 212 with best=0 fitness=0
Worker 0: Generation 212 with best=0 fitness=0
Worker 2: Generation 212 with best=0 fitness=0
Worker 3: Generation 212 with best=0 fitness=0
Worker 1: Generation 213 with best=0 fitness=0
Worker 0: Generation 213 with best=0 fitness=0
Worker 3: Generation 213 with best=0 fitness=0
Worker 2: Generation 213 with best=0 fitness=0
Worker 1: Generation 214 with best=0 fitness=0
Worker 0: Generation 214 with best=0 fitness=0
Worker 2: Generation 214 with best=0 fitness=0
Worker 3: Generation 214 with best=0 fitness=0
Worker 1: Generation 215 with best=0 fitness=0
Worker 0: Generation 215 with best=0 fitness=0
Worker 2: Generation 215 with best=0 fitness=0
Worker 3: Generation 215 with best=0 fitness=0
Worker 1: Generation 216 with best=0 fitness=0
Worker 0: Generation 216 with best=0 fitness=0
Worker 3: Generation 216 with best=0 fitness=0
Worker 2: Generation 216 with best=0 fitness=0
Worker 1: Generation 217 with best=0 fitness=0
Worker 0: Generation 217 with best=0 fitness=0
Worker 3: Generation 217 with best=0 fitness=0
Worker 2: Generation 217 with best=0 fitness=0
Worker 1: Generation 218 with best=0 fitness=0
Worker 0: Generation 218 with best=0 fitness=0
Worker 2: Generation 218 with best=0 fitness=0
Worker 3: Generation 218 with best=0 fitness=0
Worker 1: Generation 219 with best=0 fitness=0
Worker 0: Generation 219 with best=0 fitness=0
Worker 3: Generation 219 with best=0 fitness=0
Worker 2: Generation 219 with best=0 fitness=0
Worker 1: Generation 220 with best=0 fitness=0
Worker 0: Generation 220 with best=0 fitness=0
Worker 3: Generation 220 with best=0 fitness=0
Worker 2: Generation 220 with best=0 fitness=0
Worker 1: Generation 221 with best=0 fitness=0
Worker 0: Generation 221 with best=0 fitness=0
Worker 2: Generation 221 with best=0 fitness=0
Worker 3: Generation 221 with best=0 fitness=0
Worker 1: Generation 222 with best=0 fitness=0
Worker 0: Generation 222 with best=0 fitness=0
Worker 2: Generation 222 with best=0 fitness=0
Worker 3: Generation 222 with best=0 fitness=0
Worker 1: Generation 223 with best=0 fitness=0
Worker 0: Generation 223 with best=0 fitness=0
Worker 2: Generation 223 with best=0 fitness=0
Worker 3: Generation 223 with best=0 fitness=0
Worker 1: Generation 224 with best=0 fitness=0
Worker 0: Generation 224 with best=0 fitness=0
Worker 3: Generation 224 with best=0 fitness=0
Worker 2: Generation 224 with best=0 fitness=0
Worker 1: Generation 225 with best=0 fitness=0
Worker 0: Generation 225 with best=0 fitness=0
Worker 3: Generation 225 with best=0 fitness=0
Worker 2: Generation 225 with best=0 fitness=0
Worker 1: Generation 226 with best=0 fitness=0
Worker 0: Generation 226 with best=0 fitness=0
Worker 2: Generation 226 with best=0 fitness=0
Worker 3: Generation 226 with best=0 fitness=0
Worker 1: Generation 227 with best=0 fitness=0
Worker 0: Generation 227 with best=0 fitness=0
Worker 3: Generation 227 with best=0 fitness=0
Worker 2: Generation 227 with best=0 fitness=0
Worker 1: Generation 228 with best=0 fitness=0
Worker 0: Generation 228 with best=0 fitness=0
Worker 3: Generation 228 with best=0 fitness=0
Worker 2: Generation 228 with best=0 fitness=0
Worker 1: Generation 229 with best=0 fitness=0
Worker 0: Generation 229 with best=0 fitness=0
Worker 3: Generation 229 with best=0 fitness=0
Worker 2: Generation 229 with best=0 fitness=0
Worker 1: Generation 230 with best=0 fitness=0
Worker 0: Generation 230 with best=0 fitness=0
Worker 3: Generation 230 with best=0 fitness=0
Worker 2: Generation 230 with best=0 fitness=0
Worker 1: Generation 231 with best=0 fitness=0
Worker 0: Generation 231 with best=0 fitness=0
Worker 3: Generation 231 with best=0 fitness=0
Worker 2: Generation 231 with best=0 fitness=0
Worker 1: Generation 232 with best=0 fitness=0
Worker 0: Generation 232 with best=0 fitness=0
Worker 3: Generation 232 with best=0 fitness=0
Worker 2: Generation 232 with best=0 fitness=0
Worker 1: Generation 233 with best=0 fitness=0
Worker 0: Generation 233 with best=0 fitness=0
Worker 3: Generation 233 with best=0 fitness=0
Worker 2: Generation 233 with best=0 fitness=0
Worker 1: Generation 234 with best=0 fitness=0
Worker 0: Generation 234 with best=0 fitness=0
Worker 3: Generation 234 with best=0 fitness=0
Worker 2: Generation 234 with best=0 fitness=0
Worker 1: Generation 235 with best=0 fitness=0
Worker 0: Generation 235 with best=0 fitness=0
Worker 2: Generation 235 with best=0 fitness=0
Worker 3: Generation 235 with best=0 fitness=0
Worker 1: Generation 236 with best=0 fitness=0
Worker 0: Generation 236 with best=0 fitness=0
Worker 3: Generation 236 with best=0 fitness=0
Worker 2: Generation 236 with best=0 fitness=0
Worker 1: Generation 237 with best=0 fitness=0
Worker 0: Generation 237 with best=0 fitness=0
Worker 2: Generation 237 with best=0 fitness=0
Worker 3: Generation 237 with best=0 fitness=0
Worker 1: Generation 238 with best=0 fitness=0
Worker 0: Generation 238 with best=0 fitness=0
Worker 3: Generation 238 with best=0 fitness=0
Worker 2: Generation 238 with best=0 fitness=0
Worker 1: Generation 239 with best=0 fitness=0
Worker 0: Generation 239 with best=0 fitness=0
Worker 3: Generation 239 with best=0 fitness=0
Worker 2: Generation 239 with best=0 fitness=0
Worker 1: Generation 240 with best=0 fitness=0
Worker 0: Generation 240 with best=0 fitness=0
Worker 2: Generation 240 with best=0 fitness=0
Worker 3: Generation 240 with best=0 fitness=0
Worker 1: Generation 241 with best=0 fitness=0
Worker 0: Generation 241 with best=0 fitness=0
Worker 2: Generation 241 with best=0 fitness=0
